sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13
883779813_Pg354_24.fsa,Pg354,KY_06,KY,185,0.19563476171405686,0.003804565478574289,0.001001201441730076,0.003804565478574289,0.005806968362034441,0.0024028834601521826,0.030436523828594315,0.002202643171806167,0.0024028834601521826,0.001001201441730076,0.19283139767721263,0.1938325991189427,0.3648378053664397
883779813_Pg355_01.fsa,Pg355,EX_03,EX-S,186,9.998000399920016e-4,0.001999600079984003,0.0017996400719856032,9.998000399920016e-4,9.998000399920016e-4,0.98500299940012,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0.001999600079984003,0.001199760047990402,9.998000399920016e-4,9.998000399920016e-4
883779813_Pg355_02.fsa,Pg355,EX_03,EX-S,187,0.001001401962747847,0.003004205888243541,0.006609252954135791,0.001001401962747847,0.001001401962747847,0.9793711195673944,0.001001401962747847,0.001001401962747847,0.002002803925495694,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.007402961184473791,0.003001200480192077,0.0018007202881152463,0.0010004001600640256,0.003001200480192077,0.9485794317727091,0.01980792316926771,0.0012004801920768309,0.0010004001600640256,0.0010004001600640256,0.0030012004801920774,0.003001200480192077,0.0062024809923969595
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.002,0.1452,0.0026000000000000003,0.003,0.8119999999999999,0.0092,0.002,0.0028,0.0062,0.001,0.0012000000000000001,0.0102,0.0026000000000000003
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.009996001599360253,0.005997600959616153,0.002199120351859256,0.036585365853658534,0.09196321471411434,0.45201919232307075,0.0037984806077568964,0.017792882846861254,0.3412634946021591,0.015393842463014793,0.00979608156737305,0.005597760895641743,0.007596961215513793
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.001200960768614892,0.00200160128102482,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.983787029623699,0.00200160128102482,0.001601281024819856,0.00200160128102482,0.00100080064051241,0.001200960768614892,0.001200960768614892,0.00100080064051241
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.0012004801920768309,0.0020008003201280513,0.001800720288115246,0.0010004001600640256,0.0010004001600640256,0.9817927170868347,0.0020008003201280513,0.001800720288115246,0.0020008003201280513,0.0010004001600640256,0.0012004801920768309,0.0012004801920768309,0.0020008003201280513
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.0027972027972027976,0.0019980019980019984,9.990009990009992e-4,0.0029970029970029974,0.9546453546453546,0.006993006993006995,0.0019980019980019984,0.005794205794205795,0.01298701298701299,0.0019980019980019984,0.0019980019980019984,0.001198801198801199,0.003596403596403597
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.001001401962747847,0.002002803925495694,0.0014019627478469858,0.001001401962747847,0.001001401962747847,0.9861806529140796,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.0014019627478469858,0.001001401962747847,0.001001401962747847,0.001001401962747847
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.9859719438877755,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.001001401962747847,0.002002803925495694,0.0018025235329461248,0.001001401962747847,0.001001401962747847,0.9843781293811337,0.001001401962747847,0.001001401962747847,0.002002803925495694,0.0018025235329461248,0.001001401962747847,0.001001401962747847,0.001001401962747847
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.985985985985986,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.004200840168033607,0.0030006001200240046,0.006601320264052811,0.0022004400880176033,0.009801960392078415,0.9527905581116223,0.001200240048009602,0.003200640128025605,0.009201840368073614,0.002000400080016003,0.001800360072014403,0.0014002800560112022,0.0026005201040208044
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0029988004798080768,0.007197121151539385,0.002598960415833667,0.003598560575769692,0.001999200319872051,0.9642143142742903,9.996001599360256e-4,0.0033986405437824874,0.001999200319872051,0.001999200319872051,0.0013994402239104358,0.006597361055577769,9.996001599360256e-4
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.00840504302581549,0.75805483289973985,0.004602761656994196,0.008004802881729037,0.03141885131078647,0.12927756653992395,0.020812487492495497,0.0024014408645187113,0.0020012007204322593,0.00440264158495097,0.006603962377426455,0.010206123674204523,0.013808284970982587
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.002999400119976005,0.009998000399920017,0.001199760047990402,0.01339732053589282,0.01219756048790242,0.014597080583883221,0.002999400119976005,0.003399320135972806,0.0037992401519696063,0.001999600079984003,0.0031993601279744054,0.0031993601279744054,0.927014597080584
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.0010020040080160322,0.0020040080160320644,0.0012024048096192386,0.0010020040080160322,0.0010020040080160322,0.986372745490982,0.0010020040080160322,0.0010020040080160322,0.0010020040080160322,0.001402805611222445,0.0010020040080160322,0.0010020040080160322,0.0010020040080160322
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.001001201441730076,0.315979175010012,0.001001201441730076,0.001001201441730076,0.006007208650380457,0.6637965558670404,0.001001201441730076,0.001001201441730076,0.002002402883460152,0.002002402883460152,0.0014016820184221065,0.0018021625951141372,0.002002402883460152
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.001001201441730076,0.004004805766920304,0.002002402883460152,0.001001201441730076,0.001001201441730076,0.9831798157789347,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.0018021625951141372,0.001001201441730076
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.0011983223487118035,0.41002596365088867,0.0019972039145196726,0.0019972039145196726,0.24285999600559216,0.32893948472139006,0.0019972039145196726,0.0017974835230677054,0.0019972039145196726,0.001597763131615738,0.001597763131615738,0.0019972039145196726,0.0019972039145196726
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.005602240896358544,0.0010004001600640256,0.0010004001600640256,0.0020008003201280513,0.005002000800320128,0.003201280512204882,0.0020008003201280513,0.0034013605442176874,0.0020008003201280513,0.0014005602240896359,0.0018007202881152463,0.0018007202881152463,0.9697879151660664
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.013015618742490988,0.0010012014417300763,0.0022026431718061676,0.0020024028834601526,0.0020024028834601526,0.0010012014417300763,0.001601922306768122,0.006407689227072488,0.0030036043251902285,0.0046055266319583515,0.005806968362034442,0.005206247496996396,0.9521425710853024
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.001001201441730076,0.003804565478574289,0.002002402883460152,0.001001201441730076,0.001001201441730076,0.9841810172206648,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.001001201441730076
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,9.992006394884093e-4,0.0029976019184652283,0.001798561151079137,9.992006394884093e-4,9.992006394884093e-4,0.9842126298960832,9.992006394884093e-4,9.992006394884093e-4,9.992006394884093e-4,0.001598721023181455,0.001398880895283773,9.992006394884093e-4,9.992006394884093e-4
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.0018021625951141372,0.004205046055266319,0.001001201441730076,0.0016019223067681217,0.001001201441730076,0.0016019223067681217,0.0012014417300760913,0.0012014417300760913,0.002002402883460152,0.9659591509811774,0.01341609931918302,0.0040048057669203035,0.001001201441730076
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.001001201441730076,0.0026031237484981976,0.0022026431718061676,0.001001201441730076,0.001001201441730076,0.0012014417300760913,0.0012014417300760913,0.001001201441730076,0.001001201441730076,0.9771726071285542,0.002002402883460152,0.007408890668802564,0.0012014417300760913
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.001801801801801802,0.0026026026026026027,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.0012012012012012014,0.0016016016016016017,0.001001001001001001,0.978978978978979,0.0022022022022022024,0.003603603603603604,0.001001001001001001
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.0015996800639872027,0.005198960207958409,0.001999600079984003,0.0017996400719856032,9.998000399920016e-4,0.0017996400719856032,0.002399520095980804,0.0021995600879824036,9.998000399920016e-4,0.9758048390321936,0.001999600079984003,0.001999600079984003,0.001199760047990402
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.0010010010010010012,0.0016016016016016019,0.010010010010010012,0.0012012012012012014,0.0012012012012012014,0.0026026026026026027,0.0012012012012012014,0.0010010010010010012,0.004004004004004006,0.9715715715715716,0.0018018018018018023,0.0016016016016016019,0.0012012012012012014
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.002,0.0038000000000000004,0.003,0.0020000000000000005,0.0012000000000000001,0.0018000000000000002,0.0018000000000000002,0.0016,0.001,0.9746,0.0021999999999999997,0.0032,0.0018000000000000002
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.0016003200640128026,0.004800960192038408,0.002000400080016003,0.001800360072014403,0.0010002000400080016,0.001800360072014403,0.002400480096019204,0.0022004400880176037,0.0010002000400080016,0.9761952390478095,0.002000400080016003,0.002000400080016003,0.001200240048009602
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.0014005602240896356,0.002000800320128051,0.026810724289715884,0.0010004001600640254,0.0010004001600640254,0.004001600640256102,0.0010004001600640254,0.0010004001600640254,0.002000800320128051,0.8883553421368547,0.005202080832332932,0.06522609043617447,0.0010004001600640254
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.0018010806483890337,0.0020012007204322593,0.0020012007204322593,0.0012007204322593559,0.0016009605763458077,0.0020012007204322593,0.0020012007204322593,0.0020012007204322593,0.0022013207924754855,0.9765859515709426,0.002801681008605163,0.0018010806483890337,0.0020012007204322593
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.001001001001001001,0.0032032032032032033,0.0036036036036036037,0.001001001001001001,0.0016016016016016017,0.001801801801801802,0.001001001001001001,0.001001001001001001,0.008008008008008008,0.9663663663663664,0.0032032032032032033,0.007007007007007008,0.0012012012012012014
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.0012014417300760913,0.0012014417300760913,0.001001201441730076,0.0012014417300760913,0.001001201441730076,0.001001201441730076,0.002803364036844213,0.0012014417300760913,0.0018021625951141372,0.9831798157789347,0.0016019223067681217,0.0016019223067681217,0.0012014417300760913
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.0017974835230677054,0.0029958058717795086,0.0019972039145196726,0.00219692430597164,0.0021969243059716394,0.0019972039145196726,0.00219692430597164,0.0019972039145196726,0.001597763131615738,0.9726383063710804,0.0029958058717795086,0.001997203914519673,0.003395246654683443
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.001001201441730076,0.0012014417300760913,0.0016019223067681217,0.0016019223067681217,0.001001201441730076,0.0026031237484981976,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.9831798157789347,0.0014016820184221065,0.0024028834601521826,0.001001201441730076
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.0026026026026026027,0.0014014014014014013,0.0012012012012012011,0.0014014014014014013,0.0014014014014014013,0.0012012012012012011,0.001001001001001001,0.0012012012012012011,0.0018018018018018018,0.978978978978979,0.0024024024024024023,0.0038038038038038023,0.0016016016016016015
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.0014008405043025817,0.010406243746247752,0.00200120072043226,0.0012007204322593559,0.0048028817290374235,0.001801080648389034,0.0010006003602161299,0.0012007204322593559,0.0024014408645187117,0.9463678206924154,0.0162097258355013,0.008405043025815491,0.0028016810086051638
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.0014014014014014013,0.010410410410410409,0.03163163163163163,0.007607607607607606,0.0016016016016016015,0.004004004004004004,0.0016016016016016015,0.005005005005005004,0.013813813813813814,0.8632632632632632,0.004604604604604604,0.03243243243243243,0.02262262262262262
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.0010004001600640256,0.0012004801920768309,0.0012004801920768309,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.010004001600640256,0.9769907963185274,0.0020008003201280513,0.001600640256102441,0.0010004001600640256
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.0015996800639872027,0.0035992801439712063,0.002599480103979204,0.004399120175964806,0.0015996800639872027,0.006998600279944012,0.003399320135972806,0.001199760047990402,9.998000399920016e-4,0.9666066786642671,0.001999600079984003,0.0027994401119776045,0.0021995600879824036
883779813_Pg356_19.fsa,Pg356,TNE_02,TNE,228,0.0012007204322593559,0.0022013207924754855,0.0016009605763458077,0.0016009605763458077,0.0010006003602161296,0.0016009605763458077,0.0016009605763458077,0.0010006003602161296,0.0010006003602161296,0.9793876325795478,0.00440264158495097,0.0024014408645187117,0.0010006003602161296
883779813_Pg356_20.fsa,Pg356,TNE_02,TNE,229,0.0018018018018018023,0.0018018018018018023,0.01741741741741742,0.0016016016016016019,0.0012012012012012014,0.0016016016016016019,0.0016016016016016019,0.0020020020020020024,0.0016016016016016019,0.9543543543543543,0.0016016016016016019,0.011811811811811812,0.0016016016016016019
883779813_Pg356_21.fsa,Pg356,TNE_02,TNE,230,0.0010006003602161296,0.0020012007204322597,0.0018010806483890335,0.0016009605763458075,0.0016009605763458075,0.0024014408645187113,0.0016009605763458075,0.0010006003602161296,0.0018010806483890335,0.9607764658795277,0.0034020412247348407,0.019411646988192914,0.0016009605763458075
883779813_Pg356_22.fsa,Pg356,TNE_02,TNE,231,0.0012004801920768309,0.0026010404161664665,0.004401760704281713,0.0012004801920768309,0.001600640256102441,0.001600640256102441,0.0014005602240896359,0.0012004801920768309,0.0038015206082432974,0.8833533413365345,0.0024009603841536617,0.09283713485394157,0.0024009603841536617
883779813_Pg356_23.fsa,Pg356,TNE_02,TNE,232,0.0010016025641025642,0.0016025641025641027,0.0030048076923076925,0.0010016025641025642,0.001201923076923077,0.0026041666666666665,0.0022035256410256414,0.001201923076923077,0.0010016025641025642,0.9785657051282052,0.0020032051282051285,0.0034054487179487184,0.001201923076923077
883779813_Pg356_24.fsa,Pg356,TNE_02,TNE,233,0.001801801801801802,0.0014014014014014013,0.0014014014014014013,0.001001001001001001,0.001001001001001001,0.0012012012012012014,0.0012012012012012014,0.0012012012012012014,0.0016016016016016017,0.9835835835835837,0.002002002002002002,0.0016016016016016017,0.001001001001001001
883779813_Pg357_01.fsa,Pg357,TNE_01,TNE,234,0.0013997200559888023,0.008398320335932815,0.0031993601279744054,0.004199160167966408,0.001999600079984003,0.009198160367926415,0.001999600079984003,0.002799440111977605,9.998000399920016e-4,0.19896020795840832,0.7624475104979005,0.002999400119976005,0.0013997200559888023
883779813_Pg357_02.fsa,Pg357,TNE_01,TNE,235,9.994003597841297e-4,0.0019988007195682594,0.0015990405756546075,9.994003597841297e-4,9.994003597841297e-4,0.0019988007195682594,9.994003597841297e-4,9.994003597841297e-4,9.994003597841297e-4,0.19888067159704179,0.7871277233659805,0.0013991605036977814,9.994003597841297e-4
883779813_Pg357_03.fsa,Pg357,TNE_01,TNE,236,0.00200120072043226,0.0020012007204322597,0.013007804682809689,0.0020012007204322597,0.0010006003602161299,0.0030018010806483896,0.0024014408645187117,0.0014008405043025817,0.0026015609365619375,0.19031418851310788,0.7756653992395437,0.0024014408645187117,0.002201320792475486
883779813_Pg357_04.fsa,Pg357,TNE_01,TNE,237,0.0012016823552974164,0.001001401962747847,0.0018025235329461246,0.001001401962747847,0.001001401962747847,0.0018025235329461246,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.19727618666132585,0.7895053074304025,0.0014019627478469858,0.001001401962747847
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.0014016820184221067,0.0010012014417300763,0.004205046055266321,0.0012014417300760915,0.0010012014417300763,0.0010012014417300763,0.0010012014417300763,0.0010012014417300763,0.0010012014417300763,0.19683620344413297,0.7875450540648778,0.0018021625951141374,0.0010012014417300763
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.0012009607686148923,0.00200160128102482,0.006405124099279425,0.00100080064051241,0.00100080064051241,0.0012009607686148923,0.00100080064051241,0.00100080064051241,0.0012009607686148923,0.1957566052842274,0.7858286629303443,0.001401120896717374,0.00100080064051241
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.0010016025641025642,0.0016025641025641027,0.0030048076923076925,0.0010016025641025642,0.0010016025641025642,0.0016025641025641027,0.0010016025641025642,0.0010016025641025642,0.001201923076923077,0.19651442307692307,0.7884615384615385,0.0014022435897435897,0.001201923076923077
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.11000000000000001,0.0076,0.012,0.0076,0.014799999999999999,0.006,0.0388,0.006,0.005,0.011,0.10800000000000001,0.1034,0.5698
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.0020028039254956945,0.001001401962747847,0.002002803925495694,0.0016022431403965552,0.0012016823552974164,0.001001401962747847,0.001001401962747847,0.0012016823552974164,0.001001401962747847,0.19707590626877627,0.7887041858602043,0.001001401962747847,0.0012016823552974164
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.0014014014014014013,0.0014014014014014013,0.001801801801801802,0.0012012012012012014,0.0012012012012012014,0.0012012012012012014,0.0012012012012012014,0.001001001001001001,0.001001001001001001,0.1975975975975976,0.788988988988989,0.001001001001001001,0.001001001001001001
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.0012000000000000001,0.0016,0.0028000000000000004,0.001,0.001,0.001,0.001,0.001,0.001,0.1984,0.7876,0.0014,0.001
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.001001201441730076,0.002002402883460152,0.005006007208650381,0.001001201441730076,0.001001201441730076,0.002002402883460152,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.19783740488586302,0.7839407288746496,0.002202643171806167,0.001001201441730076
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.0010016025641025642,0.0020032051282051285,0.006009615384615384,0.0010016025641025642,0.0010016025641025642,0.0022035256410256414,0.0010016025641025642,0.0010016025641025642,0.0016025641025641027,0.1963141025641026,0.7836538461538461,0.002203525641025641,0.0010016025641025642
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.0014019627478469858,0.001001401962747847,0.0018025235329461246,0.0012016823552974164,0.0016022431403965552,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.19767674744642497,0.7889044662527539,0.0014019627478469858,0.001001401962747847
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.007205764611689352,0.002401921537229784,0.001601281024819856,0.001200960768614892,0.001601281024819856,0.001200960768614892,0.0038030424339471577,0.001401120896717374,0.00100080064051241,0.2043634907926341,0.7690152121697358,0.0020016012810248206,0.003202562049639712
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.0014016820184221065,0.0012014417300760913,0.002002402883460152,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.0012014417300760913,0.0014016820184221065,0.0014016820184221065,0.19843812575090106,0.7871445734881858,0.0018021625951141372,0.001001201441730076
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.002598960415833667,0.003998400639744102,0.002399040383846462,0.001999200319872051,0.0031987205117952823,0.0037984806077568972,0.005197920831667334,0.002598960415833667,0.002798880447820871,0.1983206717313075,0.7658936425429829,0.0033986405437824874,0.0037984806077568972
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.0016022431403965552,0.0012016823552974164,0.0018025235329461246,0.0016022431403965552,0.0016022431403965552,0.001001401962747847,0.001001401962747847,0.0016022431403965552,0.001001401962747847,0.19647506509112755,0.7889044662527539,0.001001401962747847,0.0012016823552974164
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.0012012012012012014,0.002002002002002002,0.0022022022022022024,0.001001001001001001,0.001001001001001001,0.002602602602602603,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.1973973973973974,0.786986986986987,0.0014014014014014013,0.0012012012012012014
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.0014014014014014013,0.001001001001001001,0.003203203203203203,0.0014014014014014013,0.0016016016016016015,0.0012012012012012011,0.001001001001001001,0.0014014014014014013,0.001001001001001001,0.1971971971971972,0.7865865865865865,0.0018018018018018018,0.0012012012012012011
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.0014022435897435897,0.0016025641025641027,0.0028044871794871795,0.0010016025641025642,0.0010016025641025642,0.001201923076923077,0.0014022435897435897,0.0014022435897435897,0.0016025641025641027,0.1981169871794872,0.7856570512820513,0.0018028846153846157,0.0010016025641025642
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.003402041224734841,0.003001801080648389,0.0026015609365619375,0.003001801080648389,0.0010006003602161296,0.0020012007204322593,0.007404442665599359,0.005803482089253552,0.0010006003602161296,0.19611767060236143,0.7716629977986792,0.0020012007204322593,0.0010006003602161296
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.0010004001600640256,0.0024009603841536617,0.002801120448179272,0.0010004001600640256,0.0010004001600640256,0.004001600640256103,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.20428171268507403,0.7777110844337736,0.0018007202881152463,0.0010004001600640256
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.0012016823552974166,0.001001401962747847,0.0014019627478469858,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.19827758862407371,0.7897055878229522,0.0014019627478469858,0.001001401962747847
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.0025979216626698647,0.9648281374900081,0.0025979216626698643,0.0019984012789768186,0.0037969624300559558,0.00639488409272582,0.00319744204636291,0.0011990407673860913,0.0019984012789768186,0.0027977617905675456,0.0021982414068745008,0.0033972821742605914,0.0029976019184652283
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.0012012012012012014,0.772972972972973,0.003003003003003003,0.001001001001001001,0.001001001001001001,0.2108108108108108,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.002002002002002002,0.001001001001001001
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.003597841295222866,0.9342394563262042,0.001998800719568259,0.0013991605036977812,0.001998800719568259,0.02838297021786927,0.002998201079352388,0.0011992804317409553,0.001998800719568259,0.016190285828502893,0.001998800719568259,0.001998800719568259,0.001998800719568259
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.0010006003602161296,0.7728637182309386,0.01020612367420452,0.0010006003602161296,0.0020012007204322593,0.20032019211526914,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0030018010806483887,0.0022013207924754846,0.0034020412247348407,0.0010006003602161296
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.00100080064051241,0.972177742193755,0.00200160128102482,0.00100080064051241,0.00200160128102482,0.012610088070456367,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.0016012810248198562,0.0018014411529223382,0.0018014411529223382,0.00100080064051241
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.001001001001001001,0.983983983983984,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.0025994801039792045,0.9044191161767646,0.0649870025994801,9.998000399920016e-4,0.002999400119976005,0.004999000199960009,0.004199160167966408,0.001199760047990402,0.001999600079984003,0.003599280143971206,0.002399520095980804,0.0031993601279744054,0.002399520095980804
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,9.992006394884093e-4,0.9690247801758594,0.005795363709032774,9.992006394884093e-4,0.0019984012789768186,0.011590727418065548,9.992006394884093e-4,9.992006394884093e-4,9.992006394884093e-4,0.0019984012789768186,0.001798561151079137,0.001798561151079137,9.992006394884093e-4
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.004200840168033607,0.8119623924784958,0.007801560312062412,0.0044008801760352075,0.0010002000400080016,0.09961992398479695,0.002000400080016003,0.0034006801360272057,0.019403880776155232,0.012002400480096018,0.02540508101620324,0.002000400080016003,0.006801360272054411
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.004800960192038408,0.8511702340468094,0.030606121224244855,0.033006601320264055,0.010602120424084817,0.018603720744148827,0.005001000200040008,0.0022004400880176033,0.005001000200040008,0.014802960592118422,0.005001000200040008,0.003800760152030406,0.015403080616123225
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.001001001001001001,0.9775775775775776,0.003003003003003003,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.003003003003003003,0.002602602602602603,0.001801801801801802,0.001001001001001001
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.004598160735705718,0.8708516593362655,0.001999200319872051,0.009196321471411436,0.001999200319872051,0.0035985605757696926,0.0029988004798080768,0.0031987205117952823,0.0033986405437824866,0.08196721311475409,0.00699720111955218,0.0027988804478208716,0.006397441023590565
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.0024024024024024027,0.9765765765765766,0.001801801801801802,0.0016016016016016017,0.002002002002002002,0.003003003003003003,0.001001001001001001,0.0012012012012012014,0.001001001001001001,0.001801801801801802,0.004004004004004004,0.001001001001001001,0.002602602602602603
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.001,0.977,0.0064,0.001,0.001,0.004,0.001,0.001,0.001,0.002,0.0018000000000000002,0.0018000000000000002,0.001
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.002199560087982403,0.9558088382323536,0.001999600079984003,0.010797840431913617,0.0015996800639872027,0.0031993601279744054,0.006398720255948811,0.0027994401119776045,9.998000399920016e-4,0.006998600279944012,0.0021995600879824036,0.002999400119976005,0.001999600079984003
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.001997602876548142,0.925888933280064,0.0323611666000799,0.001997602876548142,0.004994007191370355,0.004994007191370355,0.006592089492608868,0.001997602876548142,0.001997602876548142,0.0029964043148222133,0.0027966440271673986,0.0067918497802636835,0.004594486616060728
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.0019988007195682594,0.8616829902058765,0.0029982010793523886,0.002598440935438737,0.002598440935438737,0.030581651009394365,0.0019988007195682594,0.0019988007195682594,0.0035978412952228666,0.08115130921447132,0.003997601439136519,0.0027983210073955623,0.0019988007195682594
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.0028011204481792717,0.9205682272909164,0.037815126050420166,0.003001200480192077,0.004001600640256103,0.00900360144057623,0.004001600640256103,0.0036014405762304917,0.006602641056422569,0.0020008003201280513,0.001600640256102441,0.0020008003201280513,0.003001200480192077
